1 0 0.105999788001
2 3 0.0928476690885
3 6 0.101534616513
4 9 0.106600358178
5 12 0.121267812518
6 15 0.0980580675691
7 18 0.118678165819
8 21 0.0833333333333
9 24 0.0800640769025
10 27 0.127000127
